TRAIN_NUMBER,STATION_CODE,DIVISION_CODE,ZONE_CODE,PF_NUMBER
11274,SGP,JBP,WCR,2
13201,SGP,JBP,WCR,2
13202,SGP,JBP,WCR,1
15017,SGP,JBP,WCR,1
15018,SGP,JBP,WCR,2
18233,SGP,JBP,WCR,2
18234,SGP,JBP,WCR,2
11271,SHR,JBP,WCR,1
11272,SHR,JBP,WCR,2
11273,SHR,JBP,WCR,1
11274,SHR,JBP,WCR,2
11447,SHR,JBP,WCR,1
11448,SHR,JBP,WCR,2
11651,SHR,JBP,WCR,1
11652,SHR,JBP,WCR,2
11705,SHR,JBP,WCR,1
11706,SHR,JBP,WCR,2
12189,SHR,JBP,WCR,1
12190,SHR,JBP,WCR,2
13201,SHR,JBP,WCR,2
13202,SHR,JBP,WCR,1
15017,SHR,JBP,WCR,1
15018,SHR,JBP,WCR,2
15205,SHR,JBP,WCR,2
15206,SHR,JBP,WCR,1
18233,SHR,JBP,WCR,1
18234,SHR,JBP,WCR,2
22189,SHR,JBP,WCR,1
22190,SHR,JBP,WCR,2
11705,SKAR,JBP,WCR,1
11706,SKAR,JBP,WCR,2
11601,SMRR,JBP,WCR,1
11602,SMRR,JBP,WCR,2
18235,SMRR,JBP,WCR,1
18236,SMRR,JBP,WCR,1
61619,SMRR,JBP,WCR,1
61620,SMRR,JBP,WCR,1
11273,SQL,JBP,WCR,2
11274,SQL,JBP,WCR,1
11271,SRID,JBP,WCR,2
11272,SRID,JBP,WCR,3
11273,SRID,JBP,WCR,1
11274,SRID,JBP,WCR,3
12321,SRID,JBP,WCR,3
12322,SRID,JBP,WCR,1
13201,SRID,JBP,WCR,3
13202,SRID,JBP,WCR,2
15017,SRID,JBP,WCR,1
15018,SRID,JBP,WCR,3
18233,SRID,JBP,WCR,1
18234,SRID,JBP,WCR,3
22177,SRID,JBP,WCR,2
22178,SRID,JBP,WCR,3
01053,STA,JBP,WCR,2
01054,STA,JBP,WCR,1
01665,STA,JBP,WCR,2
01666,STA,JBP,WCR,1
02187,STA,JBP,WCR,1
02188,STA,JBP,WCR,2
02192,STA,JBP,WCR,2
03251,STA,JBP,WCR,1
03252,STA,JBP,WCR,2
03259,STA,JBP,WCR,1
03260,STA,JBP,WCR,2
03417,STA,JBP,WCR,3
03679,STA,JBP,WCR,1
03680,STA,JBP,WCR,2
04115,STA,JBP,WCR,2
04116,STA,JBP,WCR,2
04151,STA,JBP,WCR,1
04152,STA,JBP,WCR,2
05289,STA,JBP,WCR,2
05290,STA,JBP,WCR,2
05293,STA,JBP,WCR,2
05294,STA,JBP,WCR,3
05557,STA,JBP,WCR,1
05558,STA,JBP,WCR,2
06509,STA,JBP,WCR,2
06510,STA,JBP,WCR,2
07007,STA,JBP,WCR,2
07008,STA,JBP,WCR,1
07021,STA,JBP,WCR,3
07022,STA,JBP,WCR,2
07419,STA,JBP,WCR,2
07420,STA,JBP,WCR,2
07651,STA,JBP,WCR,3
07652,STA,JBP,WCR,1
09025,STA,JBP,WCR,2
09026,STA,JBP,WCR,1
09031,STA,JBP,WCR,3
09032,STA,JBP,WCR,1
09033,STA,JBP,WCR,2
09034,STA,JBP,WCR,1
09045,STA,JBP,WCR,3
09046,STA,JBP,WCR,1
11015,STA,JBP,WCR,2
11016,STA,JBP,WCR,2
11033,STA,JBP,WCR,2
11034,STA,JBP,WCR,3
11037,STA,JBP,WCR,2
11038,STA,JBP,WCR,1
11045,STA,JBP,WCR,2
11046,STA,JBP,WCR,1
11055,STA,JBP,WCR,3
11056,STA,JBP,WCR,1
11059,STA,JBP,WCR,3
11060,STA,JBP,WCR,1
11061,STA,JBP,WCR,2
11062,STA,JBP,WCR,1
11071,STA,JBP,WCR,2
11072,STA,JBP,WCR,1
11081,STA,JBP,WCR,2
11082,STA,JBP,WCR,1
11273,STA,JBP,WCR,3
11274,STA,JBP,WCR,2
11427,STA,JBP,WCR,2
11428,STA,JBP,WCR,1
11703,STA,JBP,WCR,1
11704,STA,JBP,WCR,2
11705,STA,JBP,WCR,2
11706,STA,JBP,WCR,1
11753,STA,JBP,WCR,3
11754,STA,JBP,WCR,1
11755,STA,JBP,WCR,2
11756,STA,JBP,WCR,1
12141,STA,JBP,WCR,3
12142,STA,JBP,WCR,1
12149,STA,JBP,WCR,2
12150,STA,JBP,WCR,1
12165,STA,JBP,WCR,2
12166,STA,JBP,WCR,1
12167,STA,JBP,WCR,2
12168,STA,JBP,WCR,1
12185,STA,JBP,WCR,3
12186,STA,JBP,WCR,1
12189,STA,JBP,WCR,2
12190,STA,JBP,WCR,1
12293,STA,JBP,WCR,2
12294,STA,JBP,WCR,1
12295,STA,JBP,WCR,2
12296,STA,JBP,WCR,1
12321,STA,JBP,WCR,1
12322,STA,JBP,WCR,2
12335,STA,JBP,WCR,1
12336,STA,JBP,WCR,2
12361,STA,JBP,WCR,1
12362,STA,JBP,WCR,2
12389,STA,JBP,WCR,1
12390,STA,JBP,WCR,2
12519,STA,JBP,WCR,2
12520,STA,JBP,WCR,1
12539,STA,JBP,WCR,2
12540,STA,JBP,WCR,1
12545,STA,JBP,WCR,1
12546,STA,JBP,WCR,2
12577,STA,JBP,WCR,1
12578,STA,JBP,WCR,2
12669,STA,JBP,WCR,2
12670,STA,JBP,WCR,1
12741,STA,JBP,WCR,2
12742,STA,JBP,WCR,1
12791,STA,JBP,WCR,2
12792,STA,JBP,WCR,1
13201,STA,JBP,WCR,1
13202,STA,JBP,WCR,2
15017,STA,JBP,WCR,2
15018,STA,JBP,WCR,1
15181,STA,JBP,WCR,3
15182,STA,JBP,WCR,2
15205,STA,JBP,WCR,1
15206,STA,JBP,WCR,2
15267,STA,JBP,WCR,1
15268,STA,JBP,WCR,2
15559,STA,JBP,WCR,1
15560,STA,JBP,WCR,2
15647,STA,JBP,WCR,2
15648,STA,JBP,WCR,1
15945,STA,JBP,WCR,2
15946,STA,JBP,WCR,1
16367,STA,JBP,WCR,2
16368,STA,JBP,WCR,1
16601,STA,JBP,WCR,3
16602,STA,JBP,WCR,1
17323,STA,JBP,WCR,2
17324,STA,JBP,WCR,1
17609,STA,JBP,WCR,1
17610,STA,JBP,WCR,2
18247,STA,JBP,WCR,2
18248,STA,JBP,WCR,1
18609,STA,JBP,WCR,1
18610,STA,JBP,WCR,2
19045,STA,JBP,WCR,2
19046,STA,JBP,WCR,1
19051,STA,JBP,WCR,2
19052,STA,JBP,WCR,1
19091,STA,JBP,WCR,2
19092,STA,JBP,WCR,1
19421,STA,JBP,WCR,2
19422,STA,JBP,WCR,1
19489,STA,JBP,WCR,2
19490,STA,JBP,WCR,1
20152,STA,JBP,WCR,3
20173,STA,JBP,WCR,2
20174,STA,JBP,WCR,1
20903,STA,JBP,WCR,2
20904,STA,JBP,WCR,1
20905,STA,JBP,WCR,2
20906,STA,JBP,WCR,1
20929,STA,JBP,WCR,2
20930,STA,JBP,WCR,1
20933,STA,JBP,WCR,2
20934,STA,JBP,WCR,1
22103,STA,JBP,WCR,2
22104,STA,JBP,WCR,1
22131,STA,JBP,WCR,2
22132,STA,JBP,WCR,1
22145,STA,JBP,WCR,2
22146,STA,JBP,WCR,2
22177,STA,JBP,WCR,3
22178,STA,JBP,WCR,1
22183,STA,JBP,WCR,2
22184,STA,JBP,WCR,1
22189,STA,JBP,WCR,2
22190,STA,JBP,WCR,1
22311,STA,JBP,WCR,1
22312,STA,JBP,WCR,1
22351,STA,JBP,WCR,1
22352,STA,JBP,WCR,2
22353,STA,JBP,WCR,1
22354,STA,JBP,WCR,2
22359,STA,JBP,WCR,1
22360,STA,JBP,WCR,2
22535,STA,JBP,WCR,2
22536,STA,JBP,WCR,1
22553,STA,JBP,WCR,1
22554,STA,JBP,WCR,2
22563,STA,JBP,WCR,1
22564,STA,JBP,WCR,2
22613,STA,JBP,WCR,2
22614,STA,JBP,WCR,1
22669,STA,JBP,WCR,2
22670,STA,JBP,WCR,1
22683,STA,JBP,WCR,2
22684,STA,JBP,WCR,1
22687,STA,JBP,WCR,3
22688,STA,JBP,WCR,1
22911,STA,JBP,WCR,2
22912,STA,JBP,WCR,1
22913,STA,JBP,WCR,2
22914,STA,JBP,WCR,1
22937,STA,JBP,WCR,2
22938,STA,JBP,WCR,1
22947,STA,JBP,WCR,2
22948,STA,JBP,WCR,1
22967,STA,JBP,WCR,2
22968,STA,JBP,WCR,1
22971,STA,JBP,WCR,2
22972,STA,JBP,WCR,1
11271,SYA,JBP,WCR,2
11272,SYA,JBP,WCR,1
11601,SYA,JBP,WCR,1
11602,SYA,JBP,WCR,2
18235,SYA,JBP,WCR,1
18236,SYA,JBP,WCR,2
61619,SYA,JBP,WCR,1
61620,SYA,JBP,WCR,2
11273,TKYR,JBP,WCR,1
11274,TKYR,JBP,WCR,2
11705,TZR,JBP,WCR,2
11706,TZR,JBP,WCR,1
18247,TZR,JBP,WCR,2
18248,TZR,JBP,WCR,2
11273,UDR,JBP,WCR,1
11274,UDR,JBP,WCR,2
11705,UDR,JBP,WCR,1
11706,UDR,JBP,WCR,2
12185,UDR,JBP,WCR,1
12186,UDR,JBP,WCR,2
18247,UDR,JBP,WCR,1
18248,UDR,JBP,WCR,2
22189,UDR,JBP,WCR,1
22190,UDR,JBP,WCR,2
11273,UHR,JBP,WCR,1
11274,UHR,JBP,WCR,3
11705,UHR,JBP,WCR,1
11706,UHR,JBP,WCR,3
12185,UHR,JBP,WCR,1
12186,UHR,JBP,WCR,3
15205,UHR,JBP,WCR,2
15206,UHR,JBP,WCR,1
18247,UHR,JBP,WCR,1
18248,UHR,JBP,WCR,2
22189,UHR,JBP,WCR,1
22190,UHR,JBP,WCR,2
11447,VST,JBP,WCR,1
11448,VST,JBP,WCR,2
11651,VST,JBP,WCR,1
11652,VST,JBP,WCR,2
08611,ATRU,KOTA,WCR,1
08612,ATRU,KOTA,WCR,2
08611,BAZ,KOTA,WCR,3
08612,BAZ,KOTA,WCR,2
09619,BAZ,KOTA,WCR,1
09620,BAZ,KOTA,WCR,1
18009,BAZ,KOTA,WCR,3
18010,BAZ,KOTA,WCR,2
19607,BAZ,KOTA,WCR,3
19608,BAZ,KOTA,WCR,2
20471,BAZ,KOTA,WCR,2
20472,BAZ,KOTA,WCR,3
20971,BAZ,KOTA,WCR,2
20972,BAZ,KOTA,WCR,3
08611,BUDI,KOTA,WCR,1
08612,BUDI,KOTA,WCR,1
19607,BUDI,KOTA,WCR,1
19608,BUDI,KOTA,WCR,1
20971,BUDI,KOTA,WCR,1
20972,BUDI,KOTA,WCR,1
09619,CAG,KOTA,WCR,2
09620,CAG,KOTA,WCR,2
08611,MLGH,KOTA,WCR,1
08612,MLGH,KOTA,WCR,1
08611,SGAC,KOTA,WCR,1
08612,SGAC,KOTA,WCR,2
09619,SGAC,KOTA,WCR,2
09620,SGAC,KOTA,WCR,2
18009,SGAC,KOTA,WCR,1
18010,SGAC,KOTA,WCR,2
19607,SGAC,KOTA,WCR,1
19608,SGAC,KOTA,WCR,2
20471,SGAC,KOTA,WCR,2
20472,SGAC,KOTA,WCR,1
20971,SGAC,KOTA,WCR,2
20972,SGAC,KOTA,WCR,1
09619,SWM,KOTA,WCR,3
09620,SWM,KOTA,WCR,3
20471,SWM,KOTA,WCR,2
20472,SWM,KOTA,WCR,1
11465,ADI,ADI,WR,6
11466,ADI,ADI,WR,1
15559,ADI,ADI,WR,1
15560,ADI,ADI,WR,3
19413,ADI,ADI,WR,3
19414,ADI,ADI,WR,1
19421,ADI,ADI,WR,8
19422,ADI,ADI,WR,1
19489,ADI,ADI,WR,8
19490,ADI,ADI,WR,5
22829,ADI,ADI,WR,8
22830,ADI,ADI,WR,4
22937,ADI,ADI,WR,7
22938,ADI,ADI,WR,1
22967,ADI,ADI,WR,1
22968,ADI,ADI,WR,1
22829,AI,ADI,WR,2
22830,AI,ADI,WR,1
22829,BCOB,ADI,WR,2
22830,BCOB,ADI,WR,1
22829,BHUJ,ADI,WR,1
22830,BHUJ,ADI,WR,3
11465,CLDY,ADI,WR,2
11466,CLDY,ADI,WR,1
22829,DHG,ADI,WR,2
22830,DHG,ADI,WR,3
22829,GIMB,ADI,WR,1
22830,GIMB,ADI,WR,2
22829,SIOB,ADI,WR,2
22830,SIOB,ADI,WR,1
11465,VG,ADI,WR,2
11466,VG,ADI,WR,1
22937,VG,ADI,WR,2
22938,VG,ADI,WR,1
19045,AN,BCT,WR,2
19046,AN,BCT,WR,1
20903,AN,BCT,WR,2
20904,AN,BCT,WR,1
20905,AN,BCT,WR,2
20906,AN,BCT,WR,1
20929,AN,BCT,WR,2
20930,AN,BCT,WR,1
22563,AN,BCT,WR,1
22564,AN,BCT,WR,2
22937,AN,BCT,WR,2
22938,AN,BCT,WR,1
22947,AN,BCT,WR,2
22948,AN,BCT,WR,1
22967,AN,BCT,WR,2
22968,AN,BCT,WR,1
19091,BDTS,BCT,WR,1
19092,BDTS,BCT,WR,2
22913,BDTS,BCT,WR,2
22914,BDTS,BCT,WR,7
22971,BDTS,BCT,WR,5
22972,BDTS,BCT,WR,3
19051,BHET,BCT,WR,2
19052,BHET,BCT,WR,2
22913,BHET,BCT,WR,2
22914,BHET,BCT,WR,2
22971,BHET,BCT,WR,1
22972,BHET,BCT,WR,2
19051,BL,BCT,WR,5
19052,BL,BCT,WR,4
22909,BL,BCT,WR,4
22910,BL,BCT,WR,4
22913,BL,BCT,WR,2
22914,BL,BCT,WR,3
22971,BL,BCT,WR,2
22972,BL,BCT,WR,3
19091,BVI,BCT,WR,8
19092,BVI,BCT,WR,10
22971,BVI,BCT,WR,8
22972,BVI,BCT,WR,10
00901,CHM,BCT,WR,2
00902,CHM,BCT,WR,1
19045,DDE,BCT,WR,3
19046,DDE,BCT,WR,1
22947,DDE,BCT,WR,3
22948,DDE,BCT,WR,1
09033,NDB,BCT,WR,2
09034,NDB,BCT,WR,1
09065,NDB,BCT,WR,2
09066,NDB,BCT,WR,1
19045,NDB,BCT,WR,3
19046,NDB,BCT,WR,1
19051,NDB,BCT,WR,3
19052,NDB,BCT,WR,1
20903,NDB,BCT,WR,3
20904,NDB,BCT,WR,1
20929,NDB,BCT,WR,3
20930,NDB,BCT,WR,1
20933,NDB,BCT,WR,3
20934,NDB,BCT,WR,1
22563,NDB,BCT,WR,1
22564,NDB,BCT,WR,3
22913,NDB,BCT,WR,3
22914,NDB,BCT,WR,1
22937,NDB,BCT,WR,3
22938,NDB,BCT,WR,1
22947,NDB,BCT,WR,3
22948,NDB,BCT,WR,1
22967,NDB,BCT,WR,3
22968,NDB,BCT,WR,1
22971,NDB,BCT,WR,3
22972,NDB,BCT,WR,1
19045,NWU,BCT,WR,3
19046,NWU,BCT,WR,1
22947,NWU,BCT,WR,3
22948,NWU,BCT,WR,1
19045,SNK,BCT,WR,1
19046,SNK,BCT,WR,2
00901,ST,BCT,WR,3
00902,ST,BCT,WR,4
05115,ST,BCT,WR,2
05116,ST,BCT,WR,1
09065,ST,BCT,WR,4
09066,ST,BCT,WR,3
19045,ST,BCT,WR,3
19046,ST,BCT,WR,3
19091,ST,BCT,WR,1
19092,ST,BCT,WR,2
22909,ST,BCT,WR,1
22910,ST,BCT,WR,2
22947,ST,BCT,WR,3
22948,ST,BCT,WR,3
00901,UDN,BCT,WR,3
00902,UDN,BCT,WR,2
19045,UDN,BCT,WR,5
19046,UDN,BCT,WR,4
20903,UDN,BCT,WR,3
20904,UDN,BCT,WR,4
20905,UDN,BCT,WR,3
20906,UDN,BCT,WR,5
20929,UDN,BCT,WR,3
20930,UDN,BCT,WR,3
20933,UDN,BCT,WR,3
20934,UDN,BCT,WR,3
22563,UDN,BCT,WR,3
22564,UDN,BCT,WR,3
22937,UDN,BCT,WR,3
22938,UDN,BCT,WR,4
22947,UDN,BCT,WR,5
22948,UDN,BCT,WR,4
22967,UDN,BCT,WR,4
22968,UDN,BCT,WR,4
19091,VAPI,BCT,WR,1
19092,VAPI,BCT,WR,2
22913,VAPI,BCT,WR,1
22914,VAPI,BCT,WR,2
22971,VAPI,BCT,WR,1
22972,VAPI,BCT,WR,2
19045,VYA,BCT,WR,2
19046,VYA,BCT,WR,1
19051,VYA,BCT,WR,2
19052,VYA,BCT,WR,1
20929,VYA,BCT,WR,2
22947,VYA,BCT,WR,2
22948,VYA,BCT,WR,1
22971,VYA,BCT,WR,2
11465,ANND,BRC,WR,4
11466,ANND,BRC,WR,3
15559,ANND,BRC,WR,3
15560,ANND,BRC,WR,4
19413,ANND,BRC,WR,4
19414,ANND,BRC,WR,3
19421,ANND,BRC,WR,4
19422,ANND,BRC,WR,3
19489,ANND,BRC,WR,4
19490,ANND,BRC,WR,2
22829,ANND,BRC,WR,4
22830,ANND,BRC,WR,2
22937,ANND,BRC,WR,4
22938,ANND,BRC,WR,3
22967,ANND,BRC,WR,4
22968,ANND,BRC,WR,3
20903,BH,BRC,WR,4
20904,BH,BRC,WR,3
20905,BH,BRC,WR,4
20906,BH,BRC,WR,3
22937,BH,BRC,WR,4
22938,BH,BRC,WR,3
22967,BH,BRC,WR,4
22968,BH,BRC,WR,3
19091,BRC,BRC,WR,4
19092,BRC,BRC,WR,1
20903,BRC,BRC,WR,3
20904,BRC,BRC,WR,3
20905,BRC,BRC,WR,3
20906,BRC,BRC,WR,6
22909,BRC,BRC,WR,2
22910,BRC,BRC,WR,2
22937,BRC,BRC,WR,1
22938,BRC,BRC,WR,6
22967,BRC,BRC,WR,2
22968,BRC,BRC,WR,6
11465,CYI,BRC,WR,4
11466,CYI,BRC,WR,1
15559,CYI,BRC,WR,1
15560,CYI,BRC,WR,4
19413,CYI,BRC,WR,4
19414,CYI,BRC,WR,1
19421,CYI,BRC,WR,4
19422,CYI,BRC,WR,1
19489,CYI,BRC,WR,4
19490,CYI,BRC,WR,1
22829,CYI,BRC,WR,1
22830,CYI,BRC,WR,1
11465,DRL,BRC,WR,1
11466,DRL,BRC,WR,2
20903,EKNR,BRC,WR,3
20904,EKNR,BRC,WR,4
20905,EKNR,BRC,WR,3
20906,EKNR,BRC,WR,3
11465,GDA,BRC,WR,3
11466,GDA,BRC,WR,1
15559,GDA,BRC,WR,1
15560,GDA,BRC,WR,3
19413,GDA,BRC,WR,3
19414,GDA,BRC,WR,1
11465,MHD,BRC,WR,3
11466,MHD,BRC,WR,4
11465,ND,BRC,WR,1
11466,ND,BRC,WR,3
19413,ND,BRC,WR,3
19414,ND,BRC,WR,2
19421,ND,BRC,WR,1
19422,ND,BRC,WR,2
22937,ND,BRC,WR,1
22938,ND,BRC,WR,2
22967,ND,BRC,WR,1
22968,ND,BRC,WR,2
11465,GDL,BVC,WR,1
11466,GDL,BVC,WR,1
11465,JLR,BVC,WR,1
11466,JLR,BVC,WR,3
11465,JND,BVC,WR,1
11466,JND,BVC,WR,2
11465,KSD,BVC,WR,1
11466,KSD,BVC,WR,1
11465,MLHA,BVC,WR,2
11466,MLHA,BVC,WR,1
11465,VRL,BVC,WR,1
11466,VRL,BVC,WR,3
11465,VRR,BVC,WR,1
11466,VRR,BVC,WR,1
11465,BKNG,RJT,WR,1
11466,BKNG,RJT,WR,3
11465,RJT,RJT,WR,3
11466,RJT,RJT,WR,1
22937,RJT,RJT,WR,4
22938,RJT,RJT,WR,2
11465,SUNR,RJT,WR,2
11466,SUNR,RJT,WR,1
22937,SUNR,RJT,WR,2
22938,SUNR,RJT,WR,1
11465,THAN,RJT,WR,2
11466,THAN,RJT,WR,1
11465,WKR,RJT,WR,2
11466,WKR,RJT,WR,3
22937,WKR,RJT,WR,2
22938,WKR,RJT,WR,3
11465,AKD,RTM,WR,1
11466,AKD,RTM,WR,2
18233,AKD,RTM,WR,1
18234,AKD,RTM,WR,1
11465,BCH,RTM,WR,1
11466,BCH,RTM,WR,2
11703,BCH,RTM,WR,2
11704,BCH,RTM,WR,1
18233,BCH,RTM,WR,1
18234,BCH,RTM,WR,1
19421,BCH,RTM,WR,1
19422,BCH,RTM,WR,2
18009,CNA,RTM,WR,1
18010,CNA,RTM,WR,2
19607,CNA,RTM,WR,1
19608,CNA,RTM,WR,2
20971,CNA,RTM,WR,2
20972,CNA,RTM,WR,3
11703,DADN,RTM,WR,3
11704,DADN,RTM,WR,3
11465,DHD,RTM,WR,3
11466,DHD,RTM,WR,2
19091,DHD,RTM,WR,3
19092,DHD,RTM,WR,2
19421,DHD,RTM,WR,1
19422,DHD,RTM,WR,2
19489,DHD,RTM,WR,3
19490,DHD,RTM,WR,2
22909,DHD,RTM,WR,3
22910,DHD,RTM,WR,2
11703,DWX,RTM,WR,1
11704,DWX,RTM,WR,2
18233,DWX,RTM,WR,2
18234,DWX,RTM,WR,1
22911,DWX,RTM,WR,2
22912,DWX,RTM,WR,1
11703,INDB,RTM,WR,1
11704,INDB,RTM,WR,4
18233,INDB,RTM,WR,5
18234,INDB,RTM,WR,5
22911,INDB,RTM,WR,4
22912,INDB,RTM,WR,4
11465,KPP,RTM,WR,1
11466,KPP,RTM,WR,2
18233,KPP,RTM,WR,1
18234,KPP,RTM,WR,1
11465,KSH,RTM,WR,1
11466,KSH,RTM,WR,2
18233,KSH,RTM,WR,1
18234,KSH,RTM,WR,1
11465,KUH,RTM,WR,2
11466,KUH,RTM,WR,1
18234,LMNR,RTM,WR,3
11465,MGN,RTM,WR,1
11466,MGN,RTM,WR,2
11465,MKC,RTM,WR,1
11466,MKC,RTM,WR,2
18233,MKC,RTM,WR,1
18234,MKC,RTM,WR,2
22909,MKC,RTM,WR,1
22910,MKC,RTM,WR,2
11465,NAD,RTM,WR,2
11466,NAD,RTM,WR,3
15559,NAD,RTM,WR,3
15560,NAD,RTM,WR,2
19091,NAD,RTM,WR,1
19092,NAD,RTM,WR,3
19413,NAD,RTM,WR,1
19414,NAD,RTM,WR,3
19421,NAD,RTM,WR,1
19422,NAD,RTM,WR,3
19489,NAD,RTM,WR,1
19490,NAD,RTM,WR,3
22829,NAD,RTM,WR,1
22830,NAD,RTM,WR,5
11465,PRB,RTM,WR,1
11466,PRB,RTM,WR,3
11465,RTM,RTM,WR,5
11466,RTM,RTM,WR,4
15559,RTM,RTM,WR,4
15560,RTM,RTM,WR,6
19091,RTM,RTM,WR,5
19092,RTM,RTM,WR,4
19413,RTM,RTM,WR,5
19414,RTM,RTM,WR,4
19421,RTM,RTM,WR,5
19422,RTM,RTM,WR,4
19489,RTM,RTM,WR,5
19490,RTM,RTM,WR,4
22829,RTM,RTM,WR,4
22830,RTM,RTM,WR,4
22909,RTM,RTM,WR,5
22910,RTM,RTM,WR,4
11465,SEH,RTM,WR,2
11466,SEH,RTM,WR,1
11703,SEH,RTM,WR,1
11704,SEH,RTM,WR,2
18233,SEH,RTM,WR,2
18234,SEH,RTM,WR,1
19421,SEH,RTM,WR,2
19422,SEH,RTM,WR,1
11465,SJP,RTM,WR,2
11466,SJP,RTM,WR,1
11703,SJP,RTM,WR,1
11704,SJP,RTM,WR,2
18233,SJP,RTM,WR,2
18234,SJP,RTM,WR,1
19091,SJP,RTM,WR,2
19092,SJP,RTM,WR,1
19413,SJP,RTM,WR,2
19414,SJP,RTM,WR,1
19421,SJP,RTM,WR,2
19422,SJP,RTM,WR,1
22829,SJP,RTM,WR,2
22830,SJP,RTM,WR,1
22911,SJP,RTM,WR,2
22912,SJP,RTM,WR,1
18233,TAN,RTM,WR,2
18234,TAN,RTM,WR,2
11465,UJN,RTM,WR,1
11466,UJN,RTM,WR,4
11703,UJN,RTM,WR,6
11704,UJN,RTM,WR,6
15559,UJN,RTM,WR,5
15560,UJN,RTM,WR,1
18233,UJN,RTM,WR,6
18234,UJN,RTM,WR,6
19091,UJN,RTM,WR,1
19092,UJN,RTM,WR,4
19413,UJN,RTM,WR,1
19414,UJN,RTM,WR,5
19421,UJN,RTM,WR,1
19422,UJN,RTM,WR,5
19489,UJN,RTM,WR,1
19490,UJN,RTM,WR,4
22829,UJN,RTM,WR,1
22830,UJN,RTM,WR,6
22909,UJN,RTM,WR,1
22910,UJN,RTM,WR,6
22911,UJN,RTM,WR,1
22912,UJN,RTM,WR,1
18233,VRG,RTM,WR,1
18234,VRG,RTM,WR,2
